,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
88,Robert Baber,"08558 Michelle Loop
New Cheryl, PA 83527",9.610458689, Transport-moving,f,13.0,0.025900189,149.6640625,13.87756775,0.0,128.9612193,-0.288795702,"White|Canada
Bachelors -- Married-civ-spouse|Husband",443508.0,0.0,48.93542897, >50K,2.469899666,48.0,0.0, Private
89,Jessie Zavala,"8694 Debbie Flat Apt. 744
Mitchellfurt, WA 81498",1.346742515, Sales,f,13.0,30.3466079,,62.25601782,0.0,1.18128119,5.157291159,"White|United-States
Bachelors -- Never-married|Not-in-family",176469.0,1.0,31.17769369, <=50K,69.51086957,38.0,0.0, Private
90,Leroy Olivo,"Unit 8074 Box 1868
DPO AA 70688",7.958683767, Sales,f,9.0,-0.048554512,142.3515625,24.11855060000001,0.0,65.00344877,0.05244754099999999,"White|United-States
HS-grad -- Never-married|Not-in-family",441454.0,0.0,48.77076318, <=50K,3.237458194,24.0,0.0, Private
91,Kent Sallas,"9802 Morris Ways Apt. 347
West Victor, MA 01492",7.15143955, Craft-repair,f,9.0,5.009373781,72.46875,21.86321834,0.0,55.45981706,0.863578375,"White|United-States
HS-grad -- Never-married|Not-in-family",36069.0,0.0,34.18788562, <=50K,3.546822742,35.0,0.0, Private
92,Steven Vergari,"33632 Cross Common
Jacquelineside, TX 22287",1.3678509540000001, Farming_fishing,f,3.0,0.749434609,104.0390625,74.37844354,0.0,0.24620315199999998,0.469904566,"White|Mexico
5th-6th -- Married-civ-spouse|Husband",220840.0,1.0,46.49065806, <=50K,43.19648829,40.0,0.0, Private
93,Calvin Blanton,"86116 Lori Vista
West Angela, FL 95683",5.83349508, Prof-specialty,f,14.0,11.14137416,51.65625,28.42796049,0.0,37.5214919,2.815202984,"White|United-States
Masters -- Married-civ-spouse|Husband",32016.0,1.0,39.304189799999996, >50K,6.239966555,40.0,0.0, Federal-gov
94,Timothy Mitchell,"949 Jeffrey Locks Apt. 530
New Troy, LA 76242",16.15530276, Adm-clerical,TRUE,9.0,0.008936608,,11.08466771,0.0,297.84794389999996,-0.417425064,"Black|United-States
HS-grad -- Married-civ-spouse|Wife",169117.0,0.0,45.58203175, >50K,0.820234114,40.0,1887.0, Private
95,Gregory Weeden,"42716 Harper Track Apt. 629
Mcphersonmouth, DE 66322",0.24301342899999998, Adm-clerical,f,9.0,27.5746585,,66.43484354,0.0,-0.432273106,4.922593532,"White|United-States
HS-grad -- Never-married|Own-child",146538.0,1.0,32.01689846, <=50K,115.1923077,40.0,0.0, Federal-gov
96,John Noe,"0163 Jennifer Fall Apt. 610
Lake Lisastad, LA 96548",10.48416235, ?,f,7.0,0.42299006899999997,99.0078125,17.54296625,0.0,124.79094640000001,0.6142980029999999,"White|United-States
11th -- Never-married|Own-child",202521.0,1.0,50.72158935, <=50K,2.214882943,40.0,0.0, ?
97,Adrian Ballard,"2426 Flores Square Apt. 981
New Samuel, WA 06463",8.720063917000001, Sales,f,10.0,0.114770079,106.421875,18.81278995,0.0,86.36197146,0.406946388,"White|United-States
Some-college -- Married-civ-spouse|Wife",152030.0,0.0,53.20532301, >50K,2.7734113710000003,25.0,0.0, Self-emp-not-inc
98,Daniel Lackey,"06855 Brandon Mountains Apt. 703
Smithmouth, SD 77205",11.18248467, Craft-repair,f,7.0,0.242227036,121.5,14.87396003,0.0,143.1162165,0.131233785,"White|Cuba
11th -- Married-civ-spouse|Husband",240859.0,0.0,43.90009966, <=50K,1.623745819,40.0,0.0, Private
99,Joseph Ames,"2733 Hanson Island Suite 141
Campbellview, NM 52424",8.43182599, Other-service,f,9.0,-0.103118902,123.2421875,16.24352191,0.0,89.34832696,0.172553188,"White|United-States
HS-grad -- Married-civ-spouse|Husband",145574.0,0.0,50.88939386, >50K,2.498327759,60.0,1902.0, Self-emp-not-inc
100,David Gentges,"PSC 5702, Box 5122
APO AA 93629",8.389716401, Handlers-cleaners,f,8.0,0.14077927099999998,112.640625,15.36689585,0.0,92.01562614,0.044744482,"White|United-States
12th -- Never-married|Not-in-family",198277.0,0.0,45.24529229, <=50K,2.7449832780000003,40.0,0.0, Local-gov
101,Neil Slaughter,"50467 Elizabeth Rue
Bradleymouth, AK 91982",4.531382135, Other-service,f,9.0,-0.556020931,124.3125,29.30826559,0.0,21.72514301,-0.012417701000000001,"White|United-States
HS-grad -- Divorced|Own-child",134367.0,0.0,53.17905338, <=50K,7.18645485,30.0,0.0, Private
102,Matthew Martinez,"625 Susan Brook Apt. 529
West Joshuafort, MT 49659",12.30223314, Transport-moving,f,9.0,2.107946493,96.015625,12.02567842,0.0,202.1027709,0.450056238,"White|United-States
HS-grad -- Divorced|Not-in-family",99184.0,0.0,37.8661261, <=50K,1.671404682,40.0,0.0, Private
103,John Hunter,"343 Briggs Dale Suite 485
East Sheri, WI 24136",10.47874009, Sales,f,13.0,1.662319086,83.359375,18.96428825,99999.0,118.7001524,0.670330281,"White|United-States
Bachelors -- Married-civ-spouse|Husband",204567.0,0.0,3934.954224, >50K,2.159698997,60.0,0.0, Private
104,Denny Wright,"197 Jose Summit
Hendersonbury, PA 15734",4.087419462, Sales,f,14.0,-0.26598893100000004,124.5,39.17707954,0.0,16.12431157,0.027262985,"White|United-States
Masters -- Never-married|Not-in-family",135645.0,0.0,52.29692869, <=50K,10.00919732,20.0,0.0, Private
105,Steve Ripp,"7629 Ramos Knoll
Owensmouth, NC 34420",1.2521854209999999, Craft_repair,f,10.0,41.91419181,18.921875,55.83389714,0.0,0.9678740259999999,6.332913187999999,"White|United-States
Some-college -- Never-married|Not-in-family",123440.0,1.0,31.97499252, <=50K,97.12541806,48.0,0.0, Self-emp-not-inc
106,James Barwick,"USNV Potter
FPO AP 27132",13.24443548, Sales,FALSE,7.0,0.259840138,132.9296875,11.26810312,0.0,239.3059162,0.080802585,"White|United-States
11th -- Married-civ-spouse|Husband",110402.0,0.0,-4634.823749, <=50K,1.43729097,35.0,0.0, Private
107,Russell Darrough,"54473 Chelsea Drive Suite 878
Port Melissa, OH 45814",9.848366842999999, Exec-managerial,f,2.0,1.336030436,,13.82668279,0.0,126.42922970000001,0.69883459,"Amer-Indian-Eskimo|United-States
1st-4th -- Never-married|Not-in-family",60166.0,0.0,42.52985796, <=50K,2.010033445,65.0,0.0, Self-emp-not-inc
108,Jerry Torres,"3677 Rocha Mountain
Craigmouth, MD 23451",9.348877169, Prof-specialty,f,15.0,-0.329010067,102.03125,17.43229707,0.0,105.63185759999999,0.16878529399999995,"White|United-States
Prof-school -- Married-civ-spouse|Husband",167793.0,0.0,50.19196548, >50K,2.7984949830000003,60.0,2415.0, Self-emp-inc
109,Andrew Daniels,"66419 Kevin Cove Suite 153
Jakemouth, IL 75475",10.08672953, Machine-op-inspct,f,9.0,0.156868624,,15.34252957,0.0,119.34360530000001,0.000227257,"White|United-States
HS-grad -- Married-civ-spouse|Husband",168827.0,0.0,51.17734942, <=50K,1.952341137,40.0,0.0, Private
110,David Cowden,"8936 Lori Inlet Apt. 657
East Jennifer, RI 76788",12.57411112, Craft-repair,f,10.0,0.032412194,109.3203125,12.54567128,0.0,204.9312164,0.38671779700000003,"White|United-States
Some-college -- Married-civ-spouse|Husband",181772.0,1.0,51.89260749, <=50K,1.678093645,40.0,0.0, Private
111,Teddy Roman,"0447 Anderson Light
East Todd, AZ 68315",0.026113288, Craft-repair,f,13.0,-0.427127553,121.34375,93.62626924,0.0,-1.931996368,-0.017203394,"White|United-States
Bachelors -- Divorced|Not-in-family",233511.0,0.0,54.438675, <=50K,93.87541806,48.0,0.0, Private
112,Bobby Burns,"8038 Jerome Inlet
West Jason, NM 49841",0.819712367, Other-service,f,10.0,-0.153957702,,91.27882722,0.0,-1.2778271540000001,-0.10977594800000001,"White|United-States
Some-college -- Never-married|Own-child",227411.0,0.0,51.92241809, <=50K,61.86705686,20.0,0.0, Private
113,William Rao,"27786 Perez Mall Suite 843
Lake Parkerton, LA 84597",13.79656278, Prof-specialty,f,16.0,1.527943131,99.78125,14.54069929,0.0,199.4736291,0.277173991,"White|Germany
Doctorate -- Never-married|Not-in-family",606111.0,0.0,37.16894232, >50K,1.133779264,60.0,0.0, Private
114,Joshua Goodwin,"PSC 4150, Box 2967
APO AA 04681",8.791835052, Prof-specialty,f,13.0,0.308591935,103.3828125,18.52400539,0.0,85.07472868,0.55394402,"White|United-States
Bachelors -- Never-married|Own-child",89202.0,0.0,51.14869883, <=50K,2.470735786,50.0,0.0, Private
115,Anthony Nunnally,"251 Lee Summit
Lake Sarahshire, ND 56875",8.9106771, Craft-repair,f,9.0,0.99210625,99.7578125,18.61480091,0.0,89.31267857,0.6348653000000001,"White|United-States
HS-grad -- Married-civ-spouse|Husband",170376.0,0.0,41.40986939, >50K,2.622909699,45.0,0.0, Private
116,Donte Contreras,"74767 Brown Way Apt. 109
Lake Anthony, AK 41494",10.23131013, Machine-op-inspct,F,14.0,0.427981234,"??
",17.95307856,0.0,114.9535041,0.486175664,"White|United-States
Masters -- Married-civ-spouse|Husband",318982.0,0.0,-4460.0790000000015, >50K,2.3068561869999997,40.0,1848.0, State-gov
117,Raymond Chandler,"44874 Rodriguez Mews Suite 747
Heatherport, SD 93624",10.53115762, Protective-serv,f,4.0,0.810861197,117.8515625,15.01295239,0.0,134.45143190000002,0.5578432210000001,"White|Cuba
7th-8th -- Married-civ-spouse|Husband",273454.0,0.0,43.19289761, <=50K,2.007525084,40.0,0.0, Private
118,Larry Seider,"919 Austin Wall
Jessicaview, MO 33808",13.90146015, Handlers-cleaners,FALSE,10.0,-0.16056690099999998,104.7265625,11.5031669,0.0,244.4258755,0.388645179,"Black|United-States
Some-college -- Separated|Not-in-family",102533.0,0.0,48.6946344, <=50K,1.367892977,40.0,0.0, Private
119,Johnny Hosler,"4411 Maldonado Wall
Alexanderfurt, ND 11740",10.15411008, Handlers-cleaners,f,3.0,-0.31871565399999996,138.234375,19.30755998,0.0,110.58456329999999,0.024652389,"White|Mexico
5th-6th -- Never-married|Other-relative",426836.0,0.0,53.10389057, <=50K,2.3586956519999998,40.0,0.0, Private
120,Robert Strong,"482 Gregory Drives
New Brittanystad, WA 11732",2.191274923, Transport-moving,f,2.0,-0.11866076699999999,139.84375,57.03226823,0.0,3.694816701,0.132098139,"White|United-States
1st-4th -- Divorced|Not-in-family",200474.0,0.0,44.29454635, <=50K,26.54264214,40.0,0.0, Private
121,Victor Robertson,"518 Villa Manors
Russellport, TN 49240",6.97598199, Sales,f,10.0,-0.54995109,,25.71101939,0.0,50.0972765,0.09042338300000001,"White|United-States
Some-college -- Married-civ-spouse|Wife",189916.0,0.0,54.15715104, <=50K,4.0183946489999975,40.0,0.0, Private
122,Matthew Kendrick,"USNV Hayes
FPO AP 47008",10.39466133, Machine-op-inspct,f,10.0,-0.465719549,128.9609375,13.26694779,0.0,147.1730825,-0.019315568999999998,"White|United-States
Some-college -- Married-civ-spouse|Husband",84726.0,0.0,53.15960672, <=50K,2.2466555180000003,40.0,0.0, Private
123,Jesus Barnhill,"6188 Jones Corners Suite 722
Maryview, WV 66853",4.082788387, Other-service,f,10.0,-0.15877212,135.265625,31.13487695,0.0,17.27267344,0.015920939,"White|United-States
Some-college -- Never-married|Not-in-family",155382.0,0.0,48.14390609, <=50K,8.539297658999999,25.0,0.0, Private
124,Sherman Mccord,"Unit 5000 Box 6952
DPO AP 90947",1.814139538, Craft_repair,f,9.0,17.82768407,42.375,63.73788100000001,0.0,2.34681367,3.945916959,"White|United-States
HS-grad -- Married-civ-spouse|Husband",376973.0,1.0,37.74523977, >50K,35.49080268,42.0,0.0, Self-emp-not-inc
125,Norman Sykes,"46450 Lisa Lights
West Robert, HI 99545",11.039119900000001, Exec-managerial,f,9.0,1.121658988,,14.67864315,0.0,140.49561359999998,0.6736070909999999,"White|United-States
HS-grad -- Never-married|Not-in-family",22422.0,0.0,45.00599393, <=50K,1.77090301,40.0,0.0, Private
126,Leon Ack,"26566 Rebecca Heights Suite 617
Rodriguezmouth, MI 53211",12.77967949, Protective-serv,f,9.0,3.4126792619999997,,12.61014836,0.0,210.857105,0.666298663,"Black|United-States
HS-grad -- Divorced|Unmarried",36032.0,0.0,33.85877923, <=50K,1.724080268,40.0,0.0, State-gov
127,Dennis Martin,"1100 Andrew Fork Apt. 645
New Ryan, CA 48399",10.7284099, Handlers-cleaners,f,12.0,-0.734329989,139.1171875,12.43079972,0.0,165.3723212,-0.05116506,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",187226.0,0.0,61.71439017, <=50K,2.08361204,40.0,0.0, Private
128,John Yeager,"80775 Erickson Divide Apt. 799
South Ashleytown, CA 76750",3.92744644, Exec-managerial,f,9.0,5.157732788,74.109375,43.951381,0.0,14.74880851,1.6968254680000001,"White|United-States
HS-grad -- Married-civ-spouse|Husband",48268.0,1.0,40.59310948, <=50K,12.1764214,55.0,0.0, Private
129,John Yamazaki,"43800 Parker Valleys Suite 019
Mitchellshire, NE 82623",8.26735081, Handlers-cleaners,f,9.0,-0.4370659220000001,115.3046875,17.06835421,0.0,83.5064074,0.277243058,"White|United-States
HS-grad -- Never-married|Not-in-family",48093.0,0.0,57.01816577, <=50K,2.973244147,40.0,0.0, Private
130,Shaun Smith,"0293 Mueller Park Apt. 549
Wendyfurt, NJ 08045",1.850996131, Prof-specialty,f,13.0,5.136681615,82.25,72.0302792,0.0,1.838605136,1.7590155680000001,"White|United-States
Bachelors -- Never-married|Not-in-family",184655.0,1.0,37.46373246, <=50K,34.61956522,40.0,0.0, Private
131,Mike Steele,"Unit 4110 Box 5033
DPO AA 11258",8.870310912, Exec-managerial,f,12.0,-0.057091845,136.78125,19.24646798,0.0,90.63353024,-0.09507738199999999,"White|United-States
Assoc-acdm -- Married-civ-spouse|Wife",211699.0,0.0,49.73522669, >50K,3.086120401,40.0,1485.0, Private
132,Ralph Brown,"388 Ashley Branch Apt. 962
New Jefferyfurt, NC 60132",10.19593714, Adm-clerical,f,9.0,0.14907134,,13.63379175,0.0,139.099867,-0.111087844,"White|United-States
HS-grad -- Divorced|Not-in-family",121966.0,0.0,45.40591395, <=50K,2.204849498,40.0,0.0, Private
133,Scott Bernal,"452 Miller Terrace
Port Joseph, OR 87726",18.0898338, Protective-serv,f,10.0,0.170986343,128.03125,9.795036377999999,0.0,407.79215980000004,0.362731081,"White|United-States
Some-college -- Divorced|Own-child",223267.0,0.0,45.63029721, <=50K,0.8938127090000001,72.0,0.0, Federal-gov
134,Andy Padilla,"712 Roy Gardens
Smithside, NY 57226",10.26890483, Craft-repair,f,9.0,-0.069299005,139.421875,12.47888506,0.0,158.32472380000004,0.02324855,"White|United-States
HS-grad -- Never-married|Own-child",169853.0,0.0,49.48573175, <=50K,2.256688963,40.0,0.0, Local-gov
135,Willie Cusumano,"0260 Harris Trafficway Suite 420
Shawnstad, NE 45121",6.643419617999999, Farming-fishing,f,4.0,4.10398273,72.734375,23.93773644,0.0,45.61659938,0.961508715,"White|United-States
7th-8th -- Married-civ-spouse|Husband",147140.0,0.0,35.46840239, >50K,3.888795987,60.0,0.0, Self-emp-not-inc
136,Everett Boyd,"PSC 2908, Box 8120
APO AA 38330",2.355388486, Machine-op-inspct,f,9.0,0.419404734,83.0234375,68.48190944,0.0,3.794600271,0.931031235,"White|United-States
HS-grad -- Married-civ-spouse|Husband",184542.0,1.0,55.80385079, <=50K,26.30434783,40.0,0.0, Local-gov
137,Johnny Jasper,"443 David Crescent Suite 503
East Mariachester, SD 23694",10.71296413, Farming-fishing,f,12.0,1.876498648,81.96875,15.06546238,0.0,131.9510435,0.7622353609999999,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",208528.0,0.0,40.35640777, <=50K,1.810200669,30.0,0.0, Local-gov
138,Jose Holmes,"5519 Henry Hollow
Lisamouth, MD 56399",7.132089613, Other-service,f,9.0,0.021658881,124.5078125,18.11282089,0.0,60.90799279,0.17301014,"Black|United-States
HS-grad -- Never-married|Unmarried",172700.0,0.0,45.560398799999994, <=50K,3.2224080269999997,40.0,0.0, State-gov
139,Raymond Santana,"1609 Campbell Creek Suite 862
New David, WY 95112",5.69367877, Exec-managerial,f,10.0,1.047006985,104.3984375,31.43174599,0.0,32.72252724,0.529472406,"White|United-States
Some-college -- Divorced|Not-in-family",40319.0,1.0,45.17506569, <=50K,5.922240802999999,42.0,0.0, Private
140,Brian Ledoux,"1611 William Isle
Lake Brittanyton, ID 70334",0.32054995, Adm-clerical,f,9.0,8.417076734,56.4375,81.42642872,0.0,-1.22130667,2.7955905110000003,"White|United-States
HS-grad -- Married-civ-spouse|Own-child",177522.0,1.0,41.35701082, <=50K,86.81688963,20.0,0.0, Private
141,William Lamay,"330 Mary Locks Apt. 162
New Kylietown, ME 55604",5.823780289, Prof-specialty,F,14.0,0.29734548,130.21875,25.78250364,8614.0,38.07241826,-0.00273831,"White|United-States
Masters -- Divorced|Not-in-family",140219.0,0.0,45.73957147, >50K,5.718227425,55.0,0.0, Local-gov
142,Michael Bernard,"9344 Fischer Fork
Jasonshire, VT 25451",8.508906253, Other-service,f,11.0,-0.362887301,??,19.29896102,0.0,85.84704040000003,0.329295662,"White|United-States
Assoc-voc -- Never-married|Not-in-family",28443.0,0.0,-5268.960368, <=50K,3.076086957,40.0,0.0, Private
143,James Adams,"11233 Newton Ramp Apt. 116
Lishire, FL 62116",8.200522307, Craft-repair,f,9.0,0.1151915,117.0859375,20.99421207,0.0,71.28334759999998,0.24327943300000002,"Black|United-States
HS-grad -- Never-married|Own-child",399155.0,0.0,4963.08289, <=50K,2.9147157189999997,40.0,0.0, Federal-gov
144,Robert Gilbert,"USCGC Patel
FPO AP 99321",4.180335059, Machine_op_inspct,f,5.0,-0.219591185,,41.45490625,0.0,16.53803264,0.39100746799999997,"Black|United-States
9th -- Never-married|Own-child",67804.0,0.0,51.88223724, <=50K,10.17809365,20.0,0.0, Private
145,Julian Davis,"75930 Jonathan Passage Suite 688
Port Jamie, NV 90007",7.902178599, Exec-managerial,f,10.0,-0.29442768399999997,119.3984375,21.25015605,0.0,65.82672938,0.31709795,"White|United-States
Some-college -- Divorced|Not-in-family",202188.0,0.0,46.39089011, <=50K,3.1270903010000004,50.0,1741.0, Private
146,Joshua Douglas,"14135 Morgan Trace
North Karla, IA 85975",7.351427815, Tech-support,F,10.0,1.302111791,103.453125,21.43064081,5013.0,59.37600403,0.829144076,"White|United-States
Some-college -- Married-civ-spouse|Wife",177895.0,0.0,42.40261994, <=50K,3.403010033,40.0,0.0, Private
147,Kelly Lanier,"226 Amber Inlet Suite 459
Trevinoland, OH 22270",8.840414682, Sales,f,13.0,-0.19315141100000002,126.59375,22.31522507,0.0,80.28365685,0.314901332,"White|United-States
Bachelors -- Never-married|Not-in-family",170230.0,0.0,53.45813746, <=50K,2.751672241,60.0,0.0, Self-emp-not-inc
148,Lance Palmer,"PSC 3789, Box 2884
APO AA 45129",15.45007329, Machine-op-inspct,f,7.0,0.232716824,106.328125,10.44174983,0.0,317.409219,0.517504501,"Other|Puerto-Rico
11th -- Divorced|Unmarried",109339.0,0.0,49.72001442, <=50K,1.18729097,46.0,0.0, Private
149,Charles Frediani,"103 Jessica Haven
North Johnfort, GA 86247",2.24064736, Transport-moving,f,9.0,-0.312467323,136.9765625,59.08450454,0.0,3.079771595,-0.207753632,"White|United-States
HS-grad -- Married-civ-spouse|Husband",207578.0,0.0,53.74090982, >50K,22.659699,40.0,0.0, Private
150,Derek Williams,"4351 Bridges Divide Suite 404
Maryport, ID 13659",11.95950342, Handlers-cleaners,f,7.0,1.154649341,106.84375,15.41425375,0.0,153.7857247,0.393022617,"White|United-States
11th -- Married-civ-spouse|Husband",218678.0,0.0,41.607811299999995, <=50K,1.4832775919999999,40.0,0.0, Local-gov
151,Larry Marrow,"PSC 4557, Box 9545
APO AA 15286",2.492788249, Prof-specialty,F,13.0,1.534487234,84.40625,61.88144992,0.0,4.709442491,1.26590011,"White|United-States
Bachelors -- Widowed|Not-in-family",143110.0,1.0,-5184.659426, <=50K,23.59866221,30.0,0.0, Private
152,Clay Sheffield,"764 Smith Radial Suite 923
Scottburgh, AK 25872",9.570015921, Adm-clerical,f,9.0,0.779623807,112.2109375,15.10558054,0.0,111.8705814,0.38067469200000004,"White|United-States
HS-grad -- Married-civ-spouse|Husband",199343.0,0.0,40.22896429, <=50K,2.2625418059999998,38.0,0.0, Local-gov
153,William Brand,"9372 Andrea Creek Suite 855
Lindaport, WY 10185",0.105990896, Craft-repair,f,9.0,2.1776367580000002,78.2265625,85.51185724,0.0,-1.763132388,1.403325165,"Black|United-States
HS-grad -- Married-civ-spouse|Husband",118108.0,0.0,46.10352055, <=50K,88.81521739,40.0,0.0, Private
